MP	Filename	All_tokens	Word_tokens
BettyBoothroyd	19900306a840_3.txt	18	15
BettyBoothroyd	19900314a533_3.txt	21	17
BettyBoothroyd	19900320a1086_3.txt	31	24
BettyBoothroyd	19900320a1086_8.txt	23	21
BettyBoothroyd	19900323a1343_1.txt	7	6
BettyBoothroyd	19900323a1378_4.txt	105	94
BettyBoothroyd	19900323a1378_6.txt	32	29
BettyBoothroyd	19900329a698_4.txt	12	10
BettyBoothroyd	19900329a709_1.txt	25	20
BettyBoothroyd	19900329a716_3.txt	26	23
BettyBoothroyd	19900329a717_11.txt	23	20
BettyBoothroyd	19900329a718_6.txt	58	51
BettyBoothroyd	19900329a719_0.txt	29	25
BettyBoothroyd	19900403a1151_2.txt	25	19
BettyBoothroyd	19900425a389_0.txt	23	19
BettyBoothroyd	19900425a389_2.txt	12	10
BettyBoothroyd	19900425a395_1.txt	41	35
BettyBoothroyd	19900426a599_3.txt	17	15
BettyBoothroyd	19900501a957_0.txt	36	32
BettyBoothroyd	19900508a92_2.txt	120	89
BettyBoothroyd	19900508a95_7.txt	606	499
BettyBoothroyd	19900516a909_2.txt	24	22
BettyBoothroyd	19900518a1185_3.txt	40	35
BettyBoothroyd	19900521a90_2.txt	17	14
BettyBoothroyd	19900521a91_0.txt	28	25
BettyBoothroyd	19900522a192_0.txt	26	20
BettyBoothroyd	19900522a193_2.txt	37	30
BettyBoothroyd	19900522a193_4.txt	18	15
BettyBoothroyd	19900522a194_11.txt	12	11
BettyBoothroyd	19900522a194_13.txt	27	24
BettyBoothroyd	19900522a194_4.txt	22	19
BettyBoothroyd	19900522a194_9.txt	43	34
BettyBoothroyd	19900523a338_1.txt	73	63
BettyBoothroyd	19900523a338_3.txt	22	18
BettyBoothroyd	19900523a338_5.txt	7	6
BettyBoothroyd	19900523a339_1.txt	66	59
BettyBoothroyd	19900523a384_2.txt	20	14
BettyBoothroyd	19900524a433_1.txt	9	7
BettyBoothroyd	19900524a433_4.txt	102	90
BettyBoothroyd	19900524a442_1.txt	76	63
BettyBoothroyd	19900613a325_4.txt	45	40
BettyBoothroyd	19900613a328_1.txt	26	22
BettyBoothroyd	19900613a329_5.txt	31	23
BettyBoothroyd	19900613a402_6.txt	75	63
BettyBoothroyd	19900613a410_1.txt	27	22
BettyBoothroyd	19900613a410_3.txt	15	14
BettyBoothroyd	19900618a703_2.txt	2	1
BettyBoothroyd	19900618a721_0.txt	33	28
BettyBoothroyd	19900621a1141_4.txt	2	1
BettyBoothroyd	19900621a1147_1.txt	55	50
BettyBoothroyd	19900625a108_7.txt	17	15
BettyBoothroyd	19900625a108_9.txt	32	25
BettyBoothroyd	19900625a109_0.txt	87	73
BettyBoothroyd	19900625a109_2.txt	58	52
BettyBoothroyd	19900625a111_2.txt	107	78
BettyBoothroyd	19900625a155_7.txt	16	14
BettyBoothroyd	19900626a201_1.txt	17	15
BettyBoothroyd	19900626a209_7.txt	30	27
BettyBoothroyd	19900626a252_2.txt	47	43
BettyBoothroyd	19900626a252_5.txt	28	25
BettyBoothroyd	19900626a252_7.txt	5	3
BettyBoothroyd	19900626a255_5.txt	18	16
BettyBoothroyd	19900626a255_8.txt	25	21
BettyBoothroyd	19900626a260_1.txt	39	35
BettyBoothroyd	19900627a339_7.txt	27	23
BettyBoothroyd	19900627a348_0.txt	26	21
BettyBoothroyd	19900627a354_0.txt	35	29
BettyBoothroyd	19900629a619_1.txt	96	86
BettyBoothroyd	19900702a758_2.txt	6	4
BettyBoothroyd	19900702a758_4.txt	4	3
BettyBoothroyd	19900702a770_4.txt	45	39
BettyBoothroyd	19900702a780_5.txt	13	11
BettyBoothroyd	19900702a780_7.txt	56	47
BettyBoothroyd	19900702a782_3.txt	34	31
BettyBoothroyd	19900703a912_0.txt	21	17
BettyBoothroyd	19900703a914_0.txt	21	17
BettyBoothroyd	19900703a914_11.txt	8	7
BettyBoothroyd	19900703a914_13.txt	19	16
BettyBoothroyd	19900703a914_2.txt	31	26
BettyBoothroyd	19900703a914_4.txt	60	52
BettyBoothroyd	19900703a914_7.txt	17	15
BettyBoothroyd	19900703a914_9.txt	8	7
BettyBoothroyd	19900703a919_1.txt	14	13
BettyBoothroyd	19900703a933_1.txt	2	1
BettyBoothroyd	19900703a939_1.txt	45	35
BettyBoothroyd	19900704a1062_6.txt	7	6
BettyBoothroyd	19900704a1062_9.txt	12	10
BettyBoothroyd	19900704a1063_2.txt	49	42
BettyBoothroyd	19900704a1063_4.txt	26	23
BettyBoothroyd	19900704a1070_1.txt	22	18
BettyBoothroyd	19900704a1075_0.txt	2	1
BettyBoothroyd	19900704a1075_2.txt	68	58
BettyBoothroyd	19900710a273_0.txt	36	30
BettyBoothroyd	19900710a273_3.txt	26	21
BettyBoothroyd	19900710a276_0.txt	25	21
BettyBoothroyd	19900710a276_3.txt	25	19
BettyBoothroyd	19900710a279_3.txt	67	58
BettyBoothroyd	19900710a279_5.txt	16	12
BettyBoothroyd	19900713a657_2.txt	21	19
BettyBoothroyd	19900717a965_0.txt	30	25
BettyBoothroyd	19900718a1093_2.txt	25	21
BettyBoothroyd	19900718a1093_4.txt	46	40
BettyBoothroyd	19900718a1094_2.txt	13	12
BettyBoothroyd	19900718a1098_2.txt	50	45
BettyBoothroyd	19900719a1243_0.txt	3	2
BettyBoothroyd	19900720a1324_2.txt	24	21
BettyBoothroyd	19900724a364_4.txt	61	52
BettyBoothroyd	19900726a670_2.txt	49	41
BettyBoothroyd	19900726a670_4.txt	24	21
BettyBoothroyd	19900726a670_6.txt	16	15
BettyBoothroyd	19900726a679_1.txt	134	116
BettyBoothroyd	19900726a685_1.txt	20	18
BettyBoothroyd	19900726a688_0.txt	2	1
BettyBoothroyd	19901015a1001_0.txt	41	36
BettyBoothroyd	19901015a1003_0.txt	23	20
BettyBoothroyd	19901015a985_1.txt	50	43
BettyBoothroyd	19901015a986_1.txt	20	17
BettyBoothroyd	19901015a986_3.txt	30	25
BettyBoothroyd	19901015a988_1.txt	19	17
BettyBoothroyd	19901015a988_3.txt	21	18
BettyBoothroyd	19901015a989_3.txt	54	50
BettyBoothroyd	19901015a991_1.txt	21	18
BettyBoothroyd	19901015a998_0.txt	29	26
BettyBoothroyd	19901016a1077_1.txt	16	14
BettyBoothroyd	19901016a1080_2.txt	28	25
BettyBoothroyd	19901016a1090_5.txt	11	9
BettyBoothroyd	19901016a1091_3.txt	15	14
BettyBoothroyd	19901016a1099_17.txt	14	12
BettyBoothroyd	19901016a1099_6.txt	14	12
BettyBoothroyd	19901016a1101_4.txt	22	18
BettyBoothroyd	19901016a1103_0.txt	22	18
BettyBoothroyd	19901017a1275_3.txt	25	20
BettyBoothroyd	19901017a1279_0.txt	55	49
BettyBoothroyd	19901017a1279_3.txt	29	25
BettyBoothroyd	19901017a1286_1.txt	81	76
BettyBoothroyd	19901017a1288_2.txt	25	22
BettyBoothroyd	19901017a1288_4.txt	42	38
BettyBoothroyd	19901017a1288_6.txt	45	40
BettyBoothroyd	19901017a1300_2.txt	30	25
BettyBoothroyd	19901017a1301_0.txt	25	22
BettyBoothroyd	19901017a1305_1.txt	50	45
BettyBoothroyd	19901017a1342_2.txt	41	39
BettyBoothroyd	19901017a1342_4.txt	6	5
BettyBoothroyd	19901022a120_0.txt	30	25
BettyBoothroyd	19901022a120_2.txt	8	6
BettyBoothroyd	19901022a120_4.txt	10	9
BettyBoothroyd	19901022a122_4.txt	32	26
BettyBoothroyd	19901022a76_0.txt	48	41
BettyBoothroyd	19901023a280_0.txt	8	7
BettyBoothroyd	19901115a763_0.txt	30	26
BettyBoothroyd	19901204a246_0.txt	16	13
BettyBoothroyd	19901204a248_1.txt	56	45
BettyBoothroyd	19901204a250_0.txt	18	15
BettyBoothroyd	19901204a250_2.txt	55	48
BettyBoothroyd	19901204a251_0.txt	72	65
BettyBoothroyd	19901204a251_2.txt	18	15
BettyBoothroyd	19901204a251_5.txt	16	13
BettyBoothroyd	19901204a252_0.txt	46	39
BettyBoothroyd	19901204a254_2.txt	24	19
BettyBoothroyd	19901204a255_4.txt	44	39
BettyBoothroyd	19901206a522_0.txt	12	9
BettyBoothroyd	19901206a533_0.txt	15	12
BettyBoothroyd	19901207a567_1.txt	22	18
BettyBoothroyd	19901207a572_2.txt	6	5
BettyBoothroyd	19901207a572_6.txt	12	10
BettyBoothroyd	19901207a581_2.txt	80	70
BettyBoothroyd	19901207a582_0.txt	40	34
BettyBoothroyd	19901211a889_1.txt	21	16
BettyBoothroyd	19901211a890_1.txt	13	12
BettyBoothroyd	19901211a900_2.txt	10	9
BettyBoothroyd	19901212a1003_0.txt	26	22
BettyBoothroyd	19901212a1003_2.txt	25	22
BettyBoothroyd	19901213a1133_2.txt	10	7
BettyBoothroyd	19901214a1241_1.txt	2	1
BettyBoothroyd	19901217a131_1.txt	15	12
BettyBoothroyd	19901217a131_3.txt	33	29
BettyBoothroyd	19901217a131_5.txt	10	8
BettyBoothroyd	19901217a136_3.txt	2	1
BettyBoothroyd	19901218a223_1.txt	56	48
BettyBoothroyd	19901220a558_3.txt	42	36
BettyBoothroyd	19910115a758_12.txt	11	8
BettyBoothroyd	19910115a758_14.txt	17	13
BettyBoothroyd	19910115a763_1.txt	26	21
BettyBoothroyd	19910115a767_0.txt	24	22
BettyBoothroyd	19910116a874_6.txt	13	11
BettyBoothroyd	19910116a881_1.txt	30	26
BettyBoothroyd	19910123a385_2.txt	107	85
BettyBoothroyd	19910123a390_10.txt	2	1
BettyBoothroyd	19910123a401_0.txt	42	37
BettyBoothroyd	19910125a627_11.txt	9	8
BettyBoothroyd	19910125a627_4.txt	22	18
BettyBoothroyd	19910125a627_9.txt	58	51
BettyBoothroyd	19910129a904_2.txt	6	5
BettyBoothroyd	19910129a904_4.txt	82	72
BettyBoothroyd	19910129a905_10.txt	13	10
BettyBoothroyd	19910129a905_12.txt	14	11
BettyBoothroyd	19910129a905_14.txt	22	18
BettyBoothroyd	19910129a905_16.txt	10	8
BettyBoothroyd	19910129a905_18.txt	23	21
BettyBoothroyd	19910129a905_2.txt	65	59
BettyBoothroyd	19910129a905_20.txt	14	11
BettyBoothroyd	19910129a905_4.txt	14	12
BettyBoothroyd	19910129a905_6.txt	19	15
BettyBoothroyd	19910129a906_1.txt	53	46
BettyBoothroyd	19910129a906_11.txt	73	57
BettyBoothroyd	19910129a906_3.txt	20	17
BettyBoothroyd	19910129a906_5.txt	24	21
BettyBoothroyd	19910129a906_7.txt	22	19
BettyBoothroyd	19910129a906_9.txt	61	54
BettyBoothroyd	19910129a908_0.txt	4	3
BettyBoothroyd	19910129a909_0.txt	13	11
BettyBoothroyd	19910129a909_7.txt	20	17
BettyBoothroyd	19910129a910_3.txt	8	7
BettyBoothroyd	19910129a910_6.txt	19	17
BettyBoothroyd	19910129a910_8.txt	27	24
BettyBoothroyd	19910129a915_4.txt	30	27
BettyBoothroyd	19910130a1063_1.txt	7	7
BettyBoothroyd	19910130a1063_3.txt	12	11
BettyBoothroyd	19910130a997_1.txt	21	20
BettyBoothroyd	19910206a323_1.txt	37	34
BettyBoothroyd	19910208a581_1.txt	30	26
BettyBoothroyd	19910208a581_3.txt	22	19
BettyBoothroyd	19910208a581_5.txt	7	5
BettyBoothroyd	19910208a581_8.txt	14	12
BettyBoothroyd	19910208a584_4.txt	22	18
BettyBoothroyd	19910208a585_1.txt	27	24
BettyBoothroyd	19910208a585_4.txt	37	32
BettyBoothroyd	19910208a585_6.txt	28	25
BettyBoothroyd	19910208a586_13.txt	3	2
BettyBoothroyd	19910208a586_16.txt	12	9
BettyBoothroyd	19910208a586_24.txt	9	7
BettyBoothroyd	19910208a587_15.txt	3	2
BettyBoothroyd	19910208a587_2.txt	3	2
BettyBoothroyd	19910212a790_4.txt	22	19
BettyBoothroyd	19910212a791_3.txt	28	25
BettyBoothroyd	19910213a871_0.txt	2	1
BettyBoothroyd	19910213a874_3.txt	15	12
BettyBoothroyd	19910213a891_1.txt	38	28
BettyBoothroyd	19910214a1024_12.txt	17	15
BettyBoothroyd	19910214a1025_1.txt	43	38
BettyBoothroyd	19910214a1025_5.txt	35	31
BettyBoothroyd	19910214a1055_3.txt	14	11
BettyBoothroyd	19910219a208_3.txt	15	11
BettyBoothroyd	19910219a210_0.txt	44	38
BettyBoothroyd	19910219a211_3.txt	15	12
BettyBoothroyd	19910219a211_5.txt	44	36
BettyBoothroyd	19910219a212_5.txt	11	8
BettyBoothroyd	19910219a212_7.txt	2	1
BettyBoothroyd	19910219a213_0.txt	22	20
BettyBoothroyd	19910219a213_2.txt	10	8
BettyBoothroyd	19910219a213_4.txt	16	14
BettyBoothroyd	19910219a213_6.txt	2	1
BettyBoothroyd	19910219a214_3.txt	21	18
BettyBoothroyd	19910221a469_4.txt	2	1
BettyBoothroyd	19910221a473_0.txt	31	27
BettyBoothroyd	19910222a616_15.txt	3	2
BettyBoothroyd	19910222a616_23.txt	5	4
BettyBoothroyd	19910222a616_28.txt	3	2
BettyBoothroyd	19910227a1049_0.txt	6	5
BettyBoothroyd	19910227a1052_0.txt	11	10
BettyBoothroyd	19910227a1059_1.txt	21	17
BettyBoothroyd	19910227a1076_5.txt	42	35
BettyBoothroyd	19910227a1077_4.txt	13	10
BettyBoothroyd	19910304a63_3.txt	34	27
BettyBoothroyd	19910304a65_3.txt	23	20
BettyBoothroyd	19910304a68_0.txt	10	8
BettyBoothroyd	19910306a394_3.txt	16	14
BettyBoothroyd	19910306a400_7.txt	34	23
BettyBoothroyd	19910313a1010_0.txt	16	14
BettyBoothroyd	19910319a257_1.txt	22	19
BettyBoothroyd	19910325a662_1.txt	23	18
BettyBoothroyd	19910325a729_3.txt	22	20
BettyBoothroyd	19910325a730_0.txt	44	38
BettyBoothroyd	19910325a736_1.txt	17	14
BettyBoothroyd	19910326a832_4.txt	46	42
BettyBoothroyd	19910326a852_1.txt	28	22
BettyBoothroyd	19910327a1008_1.txt	24	21
BettyBoothroyd	19910327a997_1.txt	25	21
BettyBoothroyd	19910415a105_3.txt	92	81
BettyBoothroyd	19910415a45_8.txt	14	12
BettyBoothroyd	19910415a79_6.txt	165	130
BettyBoothroyd	19910415a86_0.txt	79	69
BettyBoothroyd	19910415a90_2.txt	172	147
BettyBoothroyd	19910416a199_6.txt	20	18
BettyBoothroyd	19910416a213_2.txt	66	58
BettyBoothroyd	19910416a213_5.txt	53	44
BettyBoothroyd	19910416a214_1.txt	42	38
BettyBoothroyd	19910416a215_0.txt	43	37
BettyBoothroyd	19910416a215_2.txt	62	54
BettyBoothroyd	19910416a216_0.txt	35	31
BettyBoothroyd	19910416a216_2.txt	20	18
BettyBoothroyd	19910416a216_4.txt	25	21
BettyBoothroyd	19910416a216_6.txt	2	1
BettyBoothroyd	19910416a216_8.txt	26	23
BettyBoothroyd	19910416a217_1.txt	12	11
BettyBoothroyd	19910416a217_3.txt	34	32
BettyBoothroyd	19910416a217_5.txt	8	7
BettyBoothroyd	19910416a217_7.txt	75	70
BettyBoothroyd	19910416a218_0.txt	58	51
BettyBoothroyd	19910416a218_12.txt	185	152
BettyBoothroyd	19910416a219_6.txt	32	27
BettyBoothroyd	19910416a220_0.txt	36	29
BettyBoothroyd	19910416a220_2.txt	35	30
BettyBoothroyd	19910416a221_0.txt	45	40
BettyBoothroyd	19910416a251_2.txt	11	9
BettyBoothroyd	19910416a251_4.txt	16	13
BettyBoothroyd	19910416a251_6.txt	32	27
BettyBoothroyd	19910416a254_3.txt	39	32
BettyBoothroyd	19910416a265_6.txt	10	9
BettyBoothroyd	19910416a272_1.txt	46	39
BettyBoothroyd	19910416a351_5.txt	52	41
BettyBoothroyd	19910416a356_2.txt	49	45
BettyBoothroyd	19910416a360_3.txt	47	41
BettyBoothroyd	19910416a361_0.txt	39	32
BettyBoothroyd	19910418a604_0.txt	14	13
BettyBoothroyd	19910418a604_5.txt	25	23
BettyBoothroyd	19910418a618_3.txt	17	15
BettyBoothroyd	19910508a767_1.txt	50	44
BettyBoothroyd	19910514a218_1.txt	20	18
BettyBoothroyd	19910514a218_3.txt	32	26
BettyBoothroyd	19910515a342_0.txt	12	9
BettyBoothroyd	19910515a343_3.txt	34	29
BettyBoothroyd	19910515a347_1.txt	34	28
BettyBoothroyd	19910515a361_3.txt	4	3
BettyBoothroyd	19910515a361_5.txt	8	6
BettyBoothroyd	19910516a457_7.txt	90	66
BettyBoothroyd	19910516a476_6.txt	15	12
BettyBoothroyd	19910517a559_1.txt	37	33
BettyBoothroyd	19910517a559_3.txt	21	18
BettyBoothroyd	19910517a559_5.txt	52	48
BettyBoothroyd	19910517a559_7.txt	25	20
BettyBoothroyd	19910517a570_0.txt	37	31
BettyBoothroyd	19910517a570_2.txt	61	53
BettyBoothroyd	19910517a575_1.txt	11	9
BettyBoothroyd	19910517a575_3.txt	32	26
BettyBoothroyd	19910520a695_5.txt	2	1
BettyBoothroyd	19910520a695_7.txt	2	1
BettyBoothroyd	19910520a696_11.txt	13	12
BettyBoothroyd	19910520a696_2.txt	12	9
BettyBoothroyd	19910520a696_4.txt	20	16
BettyBoothroyd	19910520a696_7.txt	8	6
BettyBoothroyd	19910520a696_9.txt	21	19
BettyBoothroyd	19910520a713_0.txt	108	97
BettyBoothroyd	19910520a714_1.txt	10	7
BettyBoothroyd	19910520a753_3.txt	22	19
BettyBoothroyd	19910520a754_4.txt	22	19
BettyBoothroyd	19910521a856_0.txt	13	10
BettyBoothroyd	19910521a859_4.txt	27	24
BettyBoothroyd	19910521a860_2.txt	6	5
BettyBoothroyd	19910523a1120_0.txt	2	1
BettyBoothroyd	19910610a629_0.txt	27	23
BettyBoothroyd	19910610a705_7.txt	313	273
BettyBoothroyd	19910610a762_3.txt	118	79
BettyBoothroyd	19910613a1098_1.txt	26	22
BettyBoothroyd	19910613a1103_0.txt	16	12
BettyBoothroyd	19910614a1193_1.txt	27	24
BettyBoothroyd	19910614a1217_2.txt	23	18
BettyBoothroyd	19910614a1217_4.txt	66	59
BettyBoothroyd	19910614a1219_1.txt	26	21
BettyBoothroyd	19910614a1220_1.txt	34	29
BettyBoothroyd	19910620a531_6.txt	47	39
BettyBoothroyd	19910620a532_0.txt	84	75
BettyBoothroyd	19910620a536_6.txt	30	24
BettyBoothroyd	19910620a537_2.txt	38	32
BettyBoothroyd	19910621a593_5.txt	33	27
BettyBoothroyd	19910621a619_1.txt	66	55
BettyBoothroyd	19910624a714_4.txt	15	12
BettyBoothroyd	19910624a719_0.txt	42	35
BettyBoothroyd	19910624a722_1.txt	20	18
BettyBoothroyd	19910624a722_10.txt	50	42
BettyBoothroyd	19910624a722_8.txt	35	28
BettyBoothroyd	19910624a723_1.txt	15	13
BettyBoothroyd	19910624a723_11.txt	26	23
BettyBoothroyd	19910624a723_13.txt	8	7
BettyBoothroyd	19910624a723_4.txt	24	18
BettyBoothroyd	19910624a723_6.txt	34	30
BettyBoothroyd	19910624a723_8.txt	4	3
BettyBoothroyd	19910624a724_3.txt	27	23
BettyBoothroyd	19910624a724_5.txt	42	37
BettyBoothroyd	19910624a725_1.txt	15	12
BettyBoothroyd	19910624a726_1.txt	12	11
BettyBoothroyd	19910624a726_3.txt	25	21
BettyBoothroyd	19910624a777_4.txt	39	33
BettyBoothroyd	19910625a921_16.txt	25	20
BettyBoothroyd	19910625a921_8.txt	31	23
BettyBoothroyd	19910625a922_7.txt	29	20
BettyBoothroyd	19910625a925_2.txt	73	64
BettyBoothroyd	19910625a927_2.txt	20	18
BettyBoothroyd	19910625a930_1.txt	166	131
BettyBoothroyd	19910625a938_2.txt	28	21
BettyBoothroyd	19910625a938_8.txt	148	111
BettyBoothroyd	19910625a946_7.txt	20	16
BettyBoothroyd	19910625a947_7.txt	25	21
BettyBoothroyd	19910626a1047_2.txt	19	17
BettyBoothroyd	19910627a1175_5.txt	2	1
BettyBoothroyd	19910627a1175_7.txt	26	22
BettyBoothroyd	19910627a1184_1.txt	18	15
BettyBoothroyd	19910628a1274_0.txt	2	2
BettyBoothroyd	19910628a1300_2.txt	18	15
BettyBoothroyd	19910702a186_5.txt	33	27
BettyBoothroyd	19910702a187_4.txt	21	20
BettyBoothroyd	19910702a192_8.txt	33	29
BettyBoothroyd	19910702a202_0.txt	30	25
BettyBoothroyd	19910704a465_1.txt	47	41
BettyBoothroyd	19910704a466_1.txt	29	26
BettyBoothroyd	19910704a468_0.txt	20	17
BettyBoothroyd	19910704a468_3.txt	20	18
BettyBoothroyd	19910709a895_2.txt	49	40
BettyBoothroyd	19910710a978_4.txt	43	37
BettyBoothroyd	19910712a1266_1.txt	106	93
BettyBoothroyd	19910712a1286_7.txt	17	15
BettyBoothroyd	19910712a1286_9.txt	27	25
BettyBoothroyd	19910712a1287_0.txt	36	31
BettyBoothroyd	19910712a1287_2.txt	13	12
BettyBoothroyd	19910712a1287_4.txt	86	77
BettyBoothroyd	19910712a1288_0.txt	25	24
BettyBoothroyd	19910715a100_7.txt	185	145
BettyBoothroyd	19910715a161_0.txt	14	12
BettyBoothroyd	19910715a194_3.txt	29	24
BettyBoothroyd	19910715a48_0.txt	15	11
BettyBoothroyd	19910715a49_3.txt	35	32
BettyBoothroyd	19910715a49_6.txt	17	14
BettyBoothroyd	19910715a49_8.txt	44	36
BettyBoothroyd	19910715a89_7.txt	24	20
BettyBoothroyd	19910715a94_0.txt	30	25
BettyBoothroyd	19910715a94_2.txt	14	12
BettyBoothroyd	19910715a99_0.txt	17	14
BettyBoothroyd	19910724a1216_0.txt	17	17
BettyBoothroyd	19910724a1238_0.txt	25	21
BettyBoothroyd	19910817a374_1.txt	35	30
BettyBoothroyd	19910817a376_3.txt	22	21
BettyBoothroyd	19910817a390_2.txt	38	34
BettyBoothroyd	19910817a412_2.txt	14	11
BettyBoothroyd	19910817a425_1.txt	55	50
BettyBoothroyd	19910817a426_0.txt	48	41
BettyBoothroyd	19910817a427_1.txt	16	13
BettyBoothroyd	19910817a427_6.txt	42	37
BettyBoothroyd	19910817a427_8.txt	6	5
BettyBoothroyd	19910817a430_0.txt	18	15
BettyBoothroyd	19910817a432_1.txt	48	42
BettyBoothroyd	19910817a432_4.txt	23	19
BettyBoothroyd	19910817a466_1.txt	40	32
BettyBoothroyd	19910817a467_8.txt	19	14
BettyBoothroyd	19911014a63_8.txt	25	19
BettyBoothroyd	19911014a64_8.txt	40	34
BettyBoothroyd	19911014a76_4.txt	25	21
BettyBoothroyd	19911014a76_8.txt	2	1
BettyBoothroyd	19911016a374_0.txt	15	12
BettyBoothroyd	19911016a384_2.txt	10	7
BettyBoothroyd	19911016a384_4.txt	15	12
BettyBoothroyd	19911018a559_4.txt	30	29
BettyBoothroyd	19911018a574_1.txt	45	40
BettyBoothroyd	19911021a662_3.txt	35	29
BettyBoothroyd	19911021a664_1.txt	79	69
BettyBoothroyd	19911021a665_0.txt	26	23
BettyBoothroyd	19911021a673_4.txt	51	45
BettyBoothroyd	19911021a674_0.txt	10	9
BettyBoothroyd	19911021a674_10.txt	45	40
BettyBoothroyd	19911021a674_12.txt	26	22
BettyBoothroyd	19911021a674_4.txt	14	12
BettyBoothroyd	19911021a702_0.txt	11	8
BettyBoothroyd	19911021a713_0.txt	17	13
BettyBoothroyd	19911021a717_0.txt	23	20
BettyBoothroyd	19911021a717_2.txt	12	8
BettyBoothroyd	19911021a724_2.txt	23	18
BettyBoothroyd	19911108a694_2.txt	14	12
BettyBoothroyd	19911120a321_0.txt	23	21
BettyBoothroyd	19911120a358_0.txt	10	7
BettyBoothroyd	19911120a358_2.txt	75	68
BettyBoothroyd	19911120a358_4.txt	30	26
BettyBoothroyd	19911120a371_1.txt	32	28
BettyBoothroyd	19911127a1039_1.txt	97	88
BettyBoothroyd	19911127a1042_2.txt	6	5
BettyBoothroyd	19911127a1044_0.txt	37	32
BettyBoothroyd	19911127a1044_2.txt	37	33
BettyBoothroyd	19911127a947_4.txt	28	26
BettyBoothroyd	19911127a949_1.txt	16	14
BettyBoothroyd	19911127a949_5.txt	2	1
BettyBoothroyd	19911127a949_8.txt	59	51
BettyBoothroyd	19911127a972_3.txt	14	11
BettyBoothroyd	19911129a1237_3.txt	79	70
BettyBoothroyd	19911129a1241_4.txt	96	86
BettyBoothroyd	19911129a1241_6.txt	37	31
BettyBoothroyd	19911129a1241_8.txt	31	28
BettyBoothroyd	19920114a882_0.txt	2	1
BettyBoothroyd	19920114a891_0.txt	30	26
BettyBoothroyd	19920121a228_4.txt	121	103
BettyBoothroyd	19920121a239_7.txt	247	199
BettyBoothroyd	19920122a330_0.txt	12	10
BettyBoothroyd	19920122a335_1.txt	2	1
BettyBoothroyd	19920122a340_5.txt	41	36
BettyBoothroyd	19920122a341_1.txt	2	1
BettyBoothroyd	19920122a343_5.txt	30	26
BettyBoothroyd	19920122a343_7.txt	16	14
BettyBoothroyd	19920122a344_4.txt	17	14
BettyBoothroyd	19920122a354_1.txt	15	13
BettyBoothroyd	19920123a585_0.txt	27	20
BettyBoothroyd	19920123a585_11.txt	45	40
BettyBoothroyd	19920123a585_17.txt	41	31
BettyBoothroyd	19920123a585_2.txt	16	15
BettyBoothroyd	19920123a585_4.txt	30	23
BettyBoothroyd	19920123a585_6.txt	42	36
BettyBoothroyd	19920128a835_4.txt	85	66
BettyBoothroyd	19920128a838_0.txt	26	23
BettyBoothroyd	19920128a838_3.txt	35	30
BettyBoothroyd	19920128a848_6.txt	38	31
BettyBoothroyd	19920128a853_5.txt	184	137
BettyBoothroyd	19920130a1109_2.txt	41	36
BettyBoothroyd	19920130a1113_0.txt	104	91
BettyBoothroyd	19920130a1116_2.txt	19	16
BettyBoothroyd	19920130a1116_4.txt	60	53
BettyBoothroyd	19920130a1117_2.txt	19	16
BettyBoothroyd	19920130a1119_0.txt	33	29
BettyBoothroyd	19920204a217_1.txt	24	21
BettyBoothroyd	19920204a217_3.txt	6	4
BettyBoothroyd	19920206a480_2.txt	31	27
BettyBoothroyd	19920206a485_1.txt	25	21
BettyBoothroyd	19920206a488_2.txt	8	6
BettyBoothroyd	19920206a489_4.txt	15	13
BettyBoothroyd	19920206a490_2.txt	22	19
BettyBoothroyd	19920206a494_2.txt	12	10
BettyBoothroyd	19920206a494_7.txt	12	10
BettyBoothroyd	19920218a254_0.txt	31	26
BettyBoothroyd	19920219a365_0.txt	35	27
BettyBoothroyd	19920219a365_9.txt	46	43
BettyBoothroyd	19920219a366_3.txt	20	18
BettyBoothroyd	19920219a367_3.txt	8	6
BettyBoothroyd	19920219a367_5.txt	17	15
BettyBoothroyd	19920219a368_4.txt	22	19
BettyBoothroyd	19920219a385_1.txt	15	13
BettyBoothroyd	19920219a389_0.txt	64	57
BettyBoothroyd	19920224a730_1.txt	26	23
BettyBoothroyd	19920224a737_2.txt	95	79
BettyBoothroyd	19920224a737_4.txt	20	17
BettyBoothroyd	19920226a1031_0.txt	8	6
BettyBoothroyd	19920226a1036_0.txt	14	11
BettyBoothroyd	19920226a1036_2.txt	24	20
BettyBoothroyd	19920226a1038_2.txt	52	47
BettyBoothroyd	19920226a1038_4.txt	36	31
BettyBoothroyd	19920226a1039_1.txt	24	21
BettyBoothroyd	19920226a1043_0.txt	45	38
BettyBoothroyd	19920226a1044_0.txt	32	25
